,name,x1,x2,y1,y2,classname
885,01536_Mask_Mouth_Chin.jpg,932,208,23,33,face_mask_correct
886,05327_Mask_Mouth_Chin.jpg,244,188,568,681,face_mask_correct
887,05533_Mask_Mouth_Chin.jpg,302,103,686,856,face_mask_correct
888,06298_Mask_Nose_Mouth.jpg,287,245,496,595,face_mask_correct
889,01322_Mask_Mouth_Chin.jpg,228,182,536,683,face_mask_correct
890,07396_Mask_Mouth_Chin.jpg,244,204,546,702,face_mask_correct
891,02528_Mask_Mouth_Chin.jpg,175,137,746,875,face_mask_correct
892,07819_Mask_Chin.jpg,302,148,585,790,face_mask_correct
893,07949_Mask_Chin.jpg,171,145,573,772,face_mask_correct
894,04449_Mask_Mouth_Chin.jpg,170,231,602,718,face_mask_correct
895,05415_Mask_Mouth_Chin.jpg,229,216,575,667,face_mask_correct
896,07365_Mask_Mouth_Chin.jpg,211,145,590,795,face_mask_correct
897,06339_Mask_Mouth_Chin.jpg,275,223,538,686,face_mask_correct
898,00258_Mask_Mouth_Chin.jpg,264,176,579,701,face_mask_correct
899,07697_Mask_Chin.jpg,108,181,570,766,face_mask_correct
900,05492_Mask_Nose_Mouth.jpg,297,106,618,824,face_mask_correct
901,00599_Mask_Mouth_Chin.jpg,249,219,573,676,face_mask_correct
902,00599_Mask_Mouth_Chin.jpg,144,771,40,42,face_mask_correct
903,01410_Mask_Mouth_Chin.jpg,201,220,542,658,face_mask_correct
904,07476_Mask_Chin.jpg,260,238,541,602,face_mask_correct
905,05201_Mask_Mouth_Chin.jpg,202,184,551,698,face_mask_correct
906,04388_Mask_Mouth_Chin.jpg,118,154,604,748,face_mask_correct
907,01255_Mask_Mouth_Chin.jpg,227,221,551,662,face_mask_correct
908,01380_Mask_Mouth_Chin.jpg,165,146,608,768,face_mask_correct
909,00209_Mask_Mouth_Chin.jpg,240,179,604,732,face_mask_correct
910,07334_Mask_Mouth_Chin.jpg,221,153,567,749,face_mask_correct
911,06368_Mask_Mouth_Chin.jpg,287,147,588,781,face_mask_correct
912,05591_Mask_Mouth_Chin.jpg,149,179,536,761,face_mask_correct
913,05444_Mask_Mouth_Chin.jpg,170,162,594,720,face_mask_correct
914,05385_Mask_Mouth_Chin.jpg,337,154,585,704,face_mask_correct
915,07520_Mask_Mouth_Chin.jpg,88,179,604,723,face_mask_correct
916,01594_Mask_Mouth_Chin.jpg,202,239,564,635,face_mask_correct
917,01441_Mask_Mouth_Chin.jpg,186,172,615,802,face_mask_correct
918,07960_Mask_Chin.jpg,250,242,569,691,face_mask_correct
919,07843_Mask_Mouth_Chin.jpg,195,214,604,695,face_mask_correct
920,07996_Mask_Mouth_Chin.jpg,105,152,639,730,face_mask_correct
921,05003_Mask_Mouth_Chin.jpg,261,200,506,630,face_mask_correct
922,01922_Mask_Mouth_Chin.jpg,289,109,633,841,face_mask_correct
923,07773_Mask_Mouth_Chin.jpg,226,178,590,715,face_mask_correct
924,01612_Mask_Mouth_Chin.jpg,270,169,559,723,face_mask_correct
925,01006_Mask_Mouth_Chin.jpg,248,241,558,640,face_mask_correct
926,04719_Mask_Nose_Mouth.jpg,201,164,557,737,face_mask_correct
927,04719_Mask_Nose_Mouth.jpg,628,63,47,64,face_mask_correct
928,05690_Mask_Nose_Mouth.jpg,207,207,569,694,face_mask_correct
929,07167_Mask_Mouth_Chin.jpg,259,194,591,683,face_mask_correct
930,05895_Mask_Chin.jpg,261,192,527,695,face_mask_correct
931,05617_Mask_Mouth_Chin.jpg,193,198,613,754,face_mask_correct
932,02948_Mask_Nose_Mouth.jpg,184,184,572,716,face_mask_correct
933,01796_Mask_Mouth_Chin.jpg,231,247,529,617,face_mask_correct
934,01643_Mask_Mouth_Chin.jpg,396,187,530,729,face_mask_correct
935,07722_Mask_Mouth_Chin.jpg,235,185,565,724,face_mask_correct
936,05052_Mask_Mouth_Chin.jpg,228,161,541,763,face_mask_correct
937,05052_Mask_Mouth_Chin.jpg,97,808,86,112,face_mask_correct
938,05187_Mask_Mouth_Chin.jpg,235,184,569,684,face_mask_correct
939,07812_Mask_Mouth_Chin.jpg,261,208,554,679,face_mask_correct
940,06038_Mask_Nose_Mouth.jpg,253,195,543,670,face_mask_correct
941,05828_Mask_Chin.jpg,238,245,544,652,face_mask_correct
942,05793_Mask_Mouth_Chin.jpg,207,182,573,721,face_mask_correct
943,05646_Mask_Mouth_Chin.jpg,127,87,633,811,face_mask_correct
944,07136_Mask_Mouth_Chin.jpg,213,217,613,707,face_mask_correct
945,02629_Mask_Nose_Mouth.jpg,200,217,563,694,face_mask_correct
946,01057_Mask_Mouth_Chin.jpg,222,183,571,717,face_mask_correct
947,05976_Mask_Mouth_Chin.jpg,309,187,552,717,face_mask_correct
948,05760_Mask_Mouth_Chin.jpg,204,184,576,711,face_mask_correct
949,02788_Mask_Mouth_Chin.jpg,204,202,581,674,face_mask_correct
950,05850_Mask_Mouth_Chin.jpg,166,168,533,762,face_mask_correct
951,01171_Mask_Mouth_Chin.jpg,297,225,541,661,face_mask_correct
952,01171_Mask_Mouth_Chin.jpg,859,898,51,62,face_mask_correct
953,05985_Mask_Mouth_Chin.jpg,188,249,677,720,face_mask_correct
954,07010_Mask_Mouth_Chin.jpg,170,174,516,721,face_mask_correct
955,06199_Mask_Mouth_Chin.jpg,289,207,550,701,face_mask_correct
956,06658_Mask_Mouth_Chin.jpg,231,189,600,719,face_mask_correct
957,07604_Mask_Mouth_Chin.jpg,277,176,604,708,face_mask_correct
958,00739_Mask_Mouth_Chin.jpg,234,145,577,762,face_mask_correct
959,07934_Mask_Mouth_Chin.jpg,224,183,584,680,face_mask_correct
960,02049_Mask_Mouth_Chin.jpg,256,148,623,757,face_mask_correct
961,05174_Mask_Mouth_Chin.jpg,336,158,506,641,face_mask_correct
962,01855_Mask_Mouth_Chin.jpg,175,186,613,741,face_mask_correct
963,00809_Mask_Mouth_Chin.jpg,221,173,593,755,face_mask_correct
964,04128_Mask_Mouth_Chin.jpg,299,169,571,736,face_mask_correct
965,01980_Mask_Mouth_Chin.jpg,245,184,588,719,face_mask_correct
966,07194_Mask_Mouth_Chin.jpg,236,224,558,636,face_mask_correct
967,04988_Mask_Mouth_Chin.jpg,201,212,533,664,face_mask_correct
968,05801_Mask_Mouth_Chin.jpg,237,214,576,709,face_mask_correct
969,05731_Mask_Mouth_Chin.jpg,126,206,640,752,face_mask_correct
970,01804_Mask_Mouth_Chin.jpg,150,182,617,698,face_mask_correct
971,01666_Mask_Nose_Mouth.jpg,272,236,523,655,face_mask_correct
972,05125_Mask_Mouth_Chin.jpg,302,155,593,773,face_mask_correct
973,00858_Mask_Mouth_Chin.jpg,176,173,581,709,face_mask_correct
974,07965_Mask_Mouth_Chin.jpg,153,181,609,766,face_mask_correct
975,06939_Mask_Mouth_Chin.jpg,201,235,594,651,face_mask_correct
976,02018_Mask_Mouth_Chin.jpg,296,194,589,699,face_mask_correct
977,00768_Mask_Mouth_Chin.jpg,193,187,607,727,face_mask_correct
978,01734_Mask_Mouth_Chin.jpg,246,179,583,694,face_mask_correct
979,06609_Mask_Mouth_Chin.jpg,234,182,605,677,face_mask_correct
980,07780_Mask_Mouth_Chin.jpg,257,165,604,749,face_mask_correct
981,07780_Mask_Mouth_Chin.jpg,9,521,174,213,face_mask_correct
982,04349_Mask_Chin.jpg,203,161,521,735,face_mask_correct
983,07655_Mask_Mouth_Chin.jpg,333,152,581,745,face_mask_correct
984,00537_Mask_Chin.jpg,166,121,608,846,face_mask_correct
985,02773_Mask_Chin.jpg,167,189,566,801,face_mask_correct
986,02440_Mask_Mouth_Chin.jpg,264,187,574,726,face_mask_correct
987,04521_Mask_Mouth_Chin.jpg,132,166,622,816,face_mask_correct
988,06251_Mask_Mouth_Chin.jpg,202,198,571,701,face_mask_correct
989,02206_Mask_Chin.jpg,195,208,575,699,face_mask_correct
990,01578_Mask_Mouth_Chin.jpg,275,239,579,674,face_mask_correct
991,00524_Mask_Mouth_Chin.jpg,142,171,589,757,face_mask_correct
992,06590_Mask_Mouth_Chin.jpg,215,163,590,784,face_mask_correct
993,07419_Mask_Mouth_Chin.jpg,171,228,590,721,face_mask_correct
994,04335_Mask_Mouth_Chin.jpg,199,204,569,696,face_mask_correct
995,05369_Mask_Mouth_Chin.jpg,106,155,622,830,face_mask_correct
996,02254_Mask_Mouth_Chin.jpg,213,149,623,792,face_mask_correct
997,02381_Mask_Mouth_Chin.jpg,248,158,591,763,face_mask_correct
998,00361_Mask_Mouth_Chin.jpg,227,155,574,787,face_mask_correct
999,04422_Mask_Nose_Mouth.jpg,181,170,654,785,face_mask_correct
1000,07389_Mask_Mouth_Chin.jpg,219,280,548,591,face_mask_correct
1001,06200_Mask_Mouth_Chin.jpg,222,179,612,747,face_mask_correct
1002,04570_Mask_Mouth_Chin.jpg,237,193,554,669,face_mask_correct
1003,02205_Mask_Mouth_Chin.jpg,146,158,591,786,face_mask_correct
1004,04364_Mask_Mouth_Chin.jpg,219,205,575,702,face_mask_correct
1005,05338_Mask_Mouth_Chin.jpg,248,161,558,694,face_mask_correct
1006,07448_Mask_Mouth_Chin.jpg,222,202,562,726,face_mask_correct
1007,06414_Mask_Mouth_Chin.jpg,204,200,566,669,face_mask_correct
1008,01529_Mask_Mouth_Chin.jpg,187,183,549,718,face_mask_correct
1009,00575_Mask_Mouth_Chin.jpg,155,214,582,766,face_mask_correct
1010,04242_Mask_Mouth_Chin.jpg,203,166,584,717,face_mask_correct
1011,04397_Mask_Mouth_Chin.jpg,231,173,592,745,face_mask_correct
1012,04397_Mask_Mouth_Chin.jpg,786,564,266,469,face_mask_correct
1013,02323_Mask_Mouth_Chin.jpg,98,161,653,762,face_mask_correct
1014,00586_Mask_Mouth_Chin.jpg,269,219,534,644,face_mask_correct
1015,00453_Mask_Mouth_Chin.jpg,223,211,556,678,face_mask_correct
1016,05075_Mask_Chin.jpg,151,194,602,786,face_mask_correct
1017,06532_Mask_Mouth_Chin.jpg,225,233,553,661,face_mask_correct
1018,06326_Mask_Mouth_Chin.jpg,194,279,571,628,face_mask_correct
1019,00247_Mask_Mouth_Chin.jpg,230,169,560,709,face_mask_correct
1020,00392_Mask_Mouth_Chin.jpg,174,138,614,783,face_mask_correct
1021,02537_Mask_Mouth_Chin.jpg,189,223,558,667,face_mask_correct
1022,04456_Mask_Mouth_Chin.jpg,151,103,622,764,face_mask_correct
1023,02220_Mask_Nose_Mouth.jpg,263,234,550,665,face_mask_correct
1024,07977_Mask_Chin.jpg,173,163,581,806,face_mask_correct
1025,00402_Mask_Mouth_Chin.jpg,251,186,581,690,face_mask_correct
1026,02372_Mask_Mouth_Chin.jpg,196,221,535,658,face_mask_correct
1027,01135_Mask_Chin.jpg,271,137,581,828,face_mask_correct
1028,04213_Mask_Mouth_Chin.jpg,125,181,502,670,face_mask_correct
1029,04407_Mask_Mouth_Chin.jpg,196,249,555,661,face_mask_correct
1030,02566_Mask_Mouth_Chin.jpg,169,150,609,768,face_mask_correct
1031,00216_Mask_Mouth_Chin.jpg,125,126,661,844,face_mask_correct
1032,06377_Mask_Mouth_Chin.jpg,189,155,617,784,face_mask_correct
1033,05207_Mask_Mouth_Chin.jpg,211,191,562,677,face_mask_correct
1034,07577_Mask_Mouth_Chin.jpg,230,113,657,785,face_mask_correct
1035,01416_Mask_Mouth_Chin.jpg,242,171,586,733,face_mask_correct
1036,05355_Mask_Nose_Mouth.jpg,189,292,597,633,face_mask_correct
1037,01202_Mask_Mouth_Chin.jpg,229,244,527,606,face_mask_correct
1038,07363_Mask_Mouth_Chin.jpg,234,184,581,692,face_mask_correct
1039,05413_Mask_Mouth_Chin.jpg,263,150,557,704,face_mask_correct
1040,01350_Mask_Nose_Mouth.jpg,314,271,583,622,face_mask_correct
1041,01632_Mask_Chin.jpg,225,139,611,808,face_mask_correct
1042,01592_Mask_Mouth_Chin.jpg,140,217,530,627,face_mask_correct
1043,01447_Mask_Mouth_Chin.jpg,222,216,575,693,face_mask_correct
1044,07526_Mask_Mouth_Chin.jpg,243,203,584,692,face_mask_correct
1045,05256_Mask_Mouth_Chin.jpg,262,135,537,739,face_mask_correct
1046,05256_Mask_Mouth_Chin.jpg,179,436,32,38,face_mask_correct
1047,05383_Mask_Mouth_Chin.jpg,255,166,575,658,face_mask_correct
1048,07959_Mask_Chin.jpg,137,125,596,843,face_mask_correct
1049,07474_Mask_Nose_Mouth.jpg,225,217,567,704,face_mask_correct
1050,05597_Mask_Mouth_Chin.jpg,233,200,558,740,face_mask_correct
1051,05442_Mask_Mouth_Chin.jpg,214,212,580,715,face_mask_correct
1052,04538_Mask_Mouth_Chin.jpg,253,190,567,719,face_mask_correct
1053,05564_Mask_Mouth_Chin.jpg,240,191,569,723,face_mask_correct
1054,02459_Mask_Mouth_Chin.jpg,227,169,489,713,face_mask_correct
1055,02228_Mask_Chin.jpg,146,174,544,752,face_mask_correct
1056,01375_Mask_Mouth_Chin.jpg,255,130,617,793,face_mask_correct
1057,00519_Mask_Chin.jpg,147,169,571,766,face_mask_correct
1058,00329_Mask_Mouth_Chin.jpg,263,233,544,642,face_mask_correct
1059,07214_Mask_Mouth_Chin.jpg,209,243,581,701,face_mask_correct
1060,06248_Mask_Mouth_Chin.jpg,236,152,538,737,face_mask_correct
1061,06589_Mask_Mouth_Chin.jpg,207,196,561,679,face_mask_correct
1062,07400_Mask_Mouth_Chin.jpg,263,136,616,759,face_mask_correct
1063,05222_Mask_Nose_Mouth.jpg,155,184,627,751,face_mask_correct
1064,01561_Mask_Mouth_Chin.jpg,320,215,545,685,face_mask_correct
1065,05370_Mask_Mouth_Chin.jpg,222,131,641,771,face_mask_correct
1066,07245_Mask_Mouth_Chin.jpg,220,128,650,807,face_mask_correct
1067,06893_Mask_Chin.jpg,350,175,557,763,face_mask_correct
1068,06219_Mask_Mouth_Chin.jpg,206,146,584,747,face_mask_correct
1069,01324_Mask_Mouth_Chin.jpg,187,201,599,718,face_mask_correct
1070,00378_Mask_Mouth_Chin.jpg,152,136,644,820,face_mask_correct
1071,02408_Mask_Mouth_Chin.jpg,217,171,529,661,face_mask_correct
1072,04569_Mask_Mouth_Chin.jpg,360,255,553,689,face_mask_correct
1073,05535_Mask_Mouth_Chin.jpg,192,164,602,747,face_mask_correct
1074,05321_Mask_Mouth_Chin.jpg,212,247,579,655,face_mask_correct
1075,02451_Mask_Chin.jpg,324,242,578,689,face_mask_correct
1076,01530_Mask_Mouth_Chin.jpg,203,184,581,721,face_mask_correct
1077,07584_Mask_Mouth_Chin.jpg,214,173,635,780,face_mask_correct
1078,07451_Mask_Mouth_Chin.jpg,244,221,521,605,face_mask_correct
1079,07451_Mask_Mouth_Chin.jpg,763,461,69,86,face_mask_correct
1080,02791_Mask_Mouth_Chin.jpg,188,205,578,737,face_mask_correct
1081,02644_Mask_Mouth_Chin.jpg,268,204,560,671,face_mask_correct
1082,05779_Mask_Mouth_Chin.jpg,185,114,626,799,face_mask_correct
1083,00066_Mask_Nose_Mouth.jpg,267,223,526,646,face_mask_correct
1084,02974_Mask_Mouth_Chin.jpg,161,193,598,710,face_mask_correct
1085,07009_Mask_Mouth_Chin.jpg,341,232,458,593,face_mask_correct
1086,06180_Mask_Mouth_Chin.jpg,207,145,654,778,face_mask_correct
1087,00196_Mask_Chin.jpg,241,208,584,690,face_mask_correct
1088,00134_Mask_Mouth_Chin.jpg,103,140,648,804,face_mask_correct
1089,05849_Mask_Mouth_Chin.jpg,123,177,637,754,face_mask_correct
1090,01168_Mask_Mouth_Chin.jpg,202,167,592,746,face_mask_correct
1091,00227_Mask_Chin.jpg,232,212,539,703,face_mask_correct
1092,00897_Mask_Nose_Mouth.jpg,223,210,599,638,face_mask_correct
1093,00720_Mask_Mouth_Chin.jpg,177,153,603,748,face_mask_correct
1094,00942_Mask_Nose_Mouth.jpg,200,206,588,678,face_mask_correct
1095,06794_Mask_Mouth_Chin.jpg,241,229,530,640,face_mask_correct
1096,06641_Mask_Mouth_Chin.jpg,166,201,603,729,face_mask_correct
1097,00810_Mask_Mouth_Chin.jpg,247,177,542,699,face_mask_correct
1098,01999_Mask_Mouth_Chin.jpg,212,188,600,711,face_mask_correct
1099,02050_Mask_Mouth_Chin.jpg,323,137,644,836,face_mask_correct
1100,06971_Mask_Mouth_Chin.jpg,154,228,610,722,face_mask_correct
1101,02185_Mask_Mouth_Chin.jpg,226,234,598,701,face_mask_correct
1102,04844_Mask_Mouth_Chin.jpg,222,179,582,715,face_mask_correct
1103,04991_Mask_Mouth_Chin.jpg,247,237,582,708,face_mask_correct
1104,01139_Mask_Mouth_Chin.jpg,266,149,570,682,face_mask_correct
1105,05818_Mask_Mouth_Chin.jpg,220,182,644,739,face_mask_correct
1106,06004_Mask_Mouth_Chin.jpg,208,225,550,669,face_mask_correct
1107,02925_Mask_Mouth_Chin.jpg,385,213,507,622,face_mask_correct
1108,07058_Mask_Mouth_Chin.jpg,238,207,526,699,face_mask_correct
1109,05728_Mask_Mouth_Chin.jpg,139,192,622,749,face_mask_correct
1110,04774_Mask_Mouth_Chin.jpg,213,150,572,752,face_mask_correct
1111,04186_Mask_Chin.jpg,368,226,499,658,face_mask_correct
1112,02615_Mask_Mouth_Chin.jpg,212,202,631,722,face_mask_correct
1113,06920_Mask_Mouth_Chin.jpg,222,167,549,755,face_mask_correct
1114,02001_Mask_Mouth_Chin.jpg,220,146,609,782,face_mask_correct
1115,04160_Mask_Mouth_Chin.jpg,211,171,551,681,face_mask_correct
1116,04237_Mask_Chin.jpg,231,222,554,628,face_mask_correct
1117,00841_Mask_Mouth_Chin.jpg,252,218,543,654,face_mask_correct
1118,00994_Mask_Mouth_Chin.jpg,319,152,550,756,face_mask_correct
1119,00994_Mask_Mouth_Chin.jpg,715,135,17,20,face_mask_correct
1120,04742_Mask_Chin.jpg,227,144,598,805,face_mask_correct
1121,00831_Mask_Chin.jpg,235,185,558,686,face_mask_correct
1122,06456_Mask_Chin.jpg,259,148,574,785,face_mask_correct
1123,06610_Mask_Mouth_Chin.jpg,278,235,563,720,face_mask_correct
1124,06610_Mask_Mouth_Chin.jpg,751,308,373,531,face_mask_correct
1125,07799_Mask_Mouth_Chin.jpg,253,128,602,806,face_mask_correct
1126,00771_Mask_Mouth_Chin.jpg,301,145,582,768,face_mask_correct
1127,00967_Mask_Mouth_Chin.jpg,204,235,509,619,face_mask_correct
1128,04193_Mask_Mouth_Chin.jpg,229,202,593,678,face_mask_correct
1129,02127_Mask_Mouth_Chin.jpg,180,204,566,676,face_mask_correct
1130,06806_Mask_Mouth_Chin.jpg,293,249,494,607,face_mask_correct
1131,00782_Mask_Mouth_Chin.jpg,282,134,586,814,face_mask_correct
1132,00657_Mask_Mouth_Chin.jpg,224,112,547,805,face_mask_correct
1133,06736_Mask_Mouth_Chin.jpg,191,232,640,715,face_mask_correct
1134,02803_Mask_Mouth_Chin.jpg,233,188,533,671,face_mask_correct
1135,06122_Mask_Mouth_Chin.jpg,221,146,622,756,face_mask_correct
1136,01698_Mask_Chin.jpg,115,173,598,745,face_mask_correct
1137,00043_Mask_Mouth_Chin.jpg,146,140,589,743,face_mask_correct
1138,04962_Mask_Mouth_Chin.jpg,222,177,581,688,face_mask_correct
1139,04962_Mask_Mouth_Chin.jpg,748,942,25,33,face_mask_correct
1140,02733_Mask_Mouth_Chin.jpg,189,153,541,730,face_mask_correct
1141,06070_Mask_Nose_Mouth.jpg,204,194,594,717,face_mask_correct
1142,04787_Mask_Mouth_Chin.jpg,242,179,592,746,face_mask_correct
1143,07471_Mask_Chin.jpg,280,115,610,880,face_mask_correct
1144,00111_Mask_Nose_Mouth.jpg,319,206,494,618,face_mask_correct
1145,04652_Mask_Mouth_Chin.jpg,192,187,537,634,face_mask_correct
1146,06767_Mask_Mouth_Chin.jpg,307,252,508,599,face_mask_correct
1147,05119_Mask_Nose_Mouth.jpg,415,272,400,525,face_mask_correct
1148,00606_Mask_Mouth_Chin.jpg,188,260,576,629,face_mask_correct
1149,06857_Mask_Mouth_Chin.jpg,235,181,555,682,face_mask_correct
1150,02176_Mask_Mouth_Chin.jpg,293,151,632,762,face_mask_correct
1151,04017_Mask_Mouth_Chin.jpg,282,197,621,791,face_mask_correct
1152,04603_Mask_Mouth_Chin.jpg,203,191,542,731,face_mask_correct
1153,06021_Mask_Nose_Mouth.jpg,243,166,627,734,face_mask_correct
1154,02762_Mask_Mouth_Chin.jpg,224,209,555,692,face_mask_correct
1155,04933_Mask_Mouth_Chin.jpg,157,193,584,729,face_mask_correct
1156,06173_Mask_Mouth_Chin.jpg,245,173,602,738,face_mask_correct
1157,02852_Mask_Mouth_Chin.jpg,221,225,564,696,face_mask_correct
1158,02987_Mask_Mouth_Chin.jpg,279,173,568,713,face_mask_correct
1159,02987_Mask_Mouth_Chin.jpg,531,964,34,43,face_mask_correct
1160,06275_Mask_Nose_Mouth.jpg,235,215,550,628,face_mask_correct
1161,02536_Mask_Mouth_Chin.jpg,210,191,595,676,face_mask_correct
1162,04582_Mask_Mouth_Chin.jpg,188,167,613,768,face_mask_correct
1163,06327_Mask_Mouth_Chin.jpg,254,192,550,696,face_mask_correct
1164,00393_Mask_Mouth_Chin.jpg,204,209,554,706,face_mask_correct
1165,00246_Mask_Mouth_Chin.jpg,231,265,592,664,face_mask_correct
1166,00587_Mask_Mouth_Chin.jpg,227,184,518,716,face_mask_correct
1167,02270_Mask_Nose_Mouth.jpg,329,183,538,674,face_mask_correct
1168,04243_Mask_Mouth_Chin.jpg,259,161,588,721,face_mask_correct
1169,06461_Mask_Nose_Mouth.jpg,280,192,521,610,face_mask_correct
1170,02322_Mask_Mouth_Chin.jpg,251,174,551,724,face_mask_correct
1171,00217_Mask_Mouth_Chin.jpg,167,152,640,756,face_mask_correct
1172,06376_Mask_Mouth_Chin.jpg,235,166,602,751,face_mask_correct
1173,04406_Mask_Mouth_Chin.jpg,297,218,550,652,face_mask_correct
1174,02567_Mask_Mouth_Chin.jpg,316,165,616,757,face_mask_correct
1175,02373_Mask_Mouth_Chin.jpg,206,197,616,716,face_mask_correct
1176,04212_Mask_Mouth_Chin.jpg,233,185,600,700,face_mask_correct
1177,04212_Mask_Mouth_Chin.jpg,841,558,85,107,face_mask_correct
1178,06562_Mask_Mouth_Chin.jpg,240,207,572,670,face_mask_correct
1179,00403_Mask_Mouth_Chin.jpg,317,190,540,707,face_mask_correct
1180,05368_Mask_Mouth_Chin.jpg,188,231,568,722,face_mask_correct
1181,05368_Mask_Mouth_Chin.jpg,869,553,115,147,face_mask_correct
1182,05368_Mask_Mouth_Chin.jpg,832,342,117,144,face_mask_correct
1183,04334_Mask_Mouth_Chin.jpg,417,241,516,687,face_mask_correct
1184,02380_Mask_Mouth_Chin.jpg,173,183,596,742,face_mask_correct
1185,02255_Mask_Mouth_Chin.jpg,165,143,598,780,face_mask_correct
1186,00525_Mask_Mouth_Chin.jpg,187,183,613,734,face_mask_correct
1187,06444_Mask_Mouth_Chin.jpg,280,247,532,605,face_mask_correct
1188,04056_Mask_Chin.jpg,198,199,547,718,face_mask_correct
1189,06591_Mask_Mouth_Chin.jpg,259,189,610,653,face_mask_correct
1190,07418_Mask_Mouth_Chin.jpg,254,186,554,691,face_mask_correct
1191,06385_Mask_Mouth_Chin.jpg,253,193,592,698,face_mask_correct
1192,06250_Mask_Mouth_Chin.jpg,259,190,579,722,face_mask_correct
1193,00331_Mask_Mouth_Chin.jpg,222,216,559,667,face_mask_correct
1194,02441_Mask_Mouth_Chin.jpg,248,158,594,693,face_mask_correct
1195,06302_Mask_Nose_Mouth.jpg,161,202,574,679,face_mask_correct
1196,02594_Mask_Mouth_Chin.jpg,229,203,538,669,face_mask_correct
1197,06415_Mask_Mouth_Chin.jpg,290,152,578,773,face_mask_correct
1198,07449_Mask_Mouth_Chin.jpg,224,177,555,715,face_mask_correct
1199,00046_Mask_Chin.jpg,260,237,534,630,face_mask_correct
1200,02204_Mask_Mouth_Chin.jpg,314,259,486,589,face_mask_correct
1201,05339_Mask_Mouth_Chin.jpg,268,148,608,786,face_mask_correct
1202,04365_Mask_Mouth_Chin.jpg,310,164,630,770,face_mask_correct
1203,04571_Mask_Mouth_Chin.jpg,247,165,696,792,face_mask_correct
1204,00232_Mask_Nose_Mouth.jpg,268,165,593,731,face_mask_correct
1205,02410_Mask_Mouth_Chin.jpg,225,151,591,766,face_mask_correct
1206,00360_Mask_Mouth_Chin.jpg,239,209,545,686,face_mask_correct
1207,07388_Mask_Mouth_Chin.jpg,209,149,637,749,face_mask_correct
1208,06201_Mask_Mouth_Chin.jpg,295,151,561,747,face_mask_correct
1209,00682_Mask_Chin.jpg,257,214,501,664,face_mask_correct
1210,02048_Mask_Mouth_Chin.jpg,219,170,616,763,face_mask_correct
1211,06969_Mask_Mouth_Chin.jpg,239,189,598,712,face_mask_correct
1212,00808_Mask_Mouth_Chin.jpg,208,210,570,678,face_mask_correct
1213,01981_Mask_Mouth_Chin.jpg,237,157,573,702,face_mask_correct
1214,04129_Mask_Mouth_Chin.jpg,243,210,556,672,face_mask_correct
1215,05175_Mask_Mouth_Chin.jpg,239,202,560,685,face_mask_correct
1216,01854_Mask_Mouth_Chin.jpg,137,170,684,810,face_mask_correct
1217,07605_Mask_Mouth_Chin.jpg,253,174,607,726,face_mask_correct
1218,06659_Mask_Mouth_Chin.jpg,205,193,568,683,face_mask_correct
1219,00738_Mask_Mouth_Chin.jpg,313,175,547,700,face_mask_correct
1220,05984_Mask_Mouth_Chin.jpg,245,207,598,736,face_mask_correct
1221,01170_Mask_Mouth_Chin.jpg,249,179,538,665,face_mask_correct
1222,07011_Mask_Mouth_Chin.jpg,277,207,531,672,face_mask_correct
1223,06198_Mask_Mouth_Chin.jpg,324,104,650,885,face_mask_correct
1224,01022_Mask_Nose_Mouth.jpg,236,183,532,706,face_mask_correct
1225,05903_Mask_Nose_Mouth.jpg,266,181,607,728,face_mask_correct
1226,02789_Mask_Mouth_Chin.jpg,285,237,592,670,face_mask_correct
1227,07143_Mask_Nose_Mouth.jpg,244,215,582,676,face_mask_correct
1228,00769_Mask_Mouth_Chin.jpg,389,188,513,625,face_mask_correct
1229,06608_Mask_Mouth_Chin.jpg,232,196,578,678,face_mask_correct
1230,07781_Mask_Mouth_Chin.jpg,222,210,576,673,face_mask_correct
1231,04178_Mask_Mouth_Chin.jpg,157,194,594,729,face_mask_correct
1232,04041_Mask_Chin.jpg,221,188,577,754,face_mask_correct
1233,00859_Mask_Mouth_Chin.jpg,182,80,731,887,face_mask_correct
1234,01805_Mask_Mouth_Chin.jpg,248,178,566,707,face_mask_correct
1235,05124_Mask_Mouth_Chin.jpg,234,230,493,620,face_mask_correct
1236,06938_Mask_Mouth_Chin.jpg,197,185,576,733,face_mask_correct
1237,02019_Mask_Mouth_Chin.jpg,201,212,552,696,face_mask_correct
1238,07964_Mask_Mouth_Chin.jpg,192,219,576,660,face_mask_correct
1239,00628_Mask_Chin.jpg,259,207,515,634,face_mask_correct
1240,05730_Mask_Mouth_Chin.jpg,210,198,571,729,face_mask_correct
1241,07195_Mask_Mouth_Chin.jpg,197,201,599,736,face_mask_correct
1242,07195_Mask_Mouth_Chin.jpg,912,537,98,152,face_mask_correct
1243,07040_Mask_Mouth_Chin.jpg,236,153,575,744,face_mask_correct
1244,01121_Mask_Mouth_Chin.jpg,189,205,602,660,face_mask_correct
1245,05800_Mask_Mouth_Chin.jpg,227,184,563,710,face_mask_correct
1246,05616_Mask_Mouth_Chin.jpg,303,187,588,756,face_mask_correct
1247,05926_Mask_Mouth_Chin.jpg,212,160,605,764,face_mask_correct
1248,05926_Mask_Mouth_Chin.jpg,860,968,29,35,face_mask_correct
1249,01007_Mask_Mouth_Chin.jpg,213,181,562,734,face_mask_correct
